case_id,category,common_validation_errors,common_validation_valid,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,execution_succeeded,explain_passed,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,ontology_policy_valid,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
complex-10,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:15.751017Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7222a2e2143de4d6ada586d7b8240bfa270d66f33fb637ea12a7b9465864bd9e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""semantic_filters"": [], ""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1124.94,,,success,查询各分行信用卡交易金额和排名,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 103, ""total_tokens"": 2760}"
synonym-01,同义词与金额字段歧义,[],True,2026-07-30T02:58:17.092345Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f069f23d8d6ff12b33c6c621b4275c2381a35d57da9453163c585743caa5186f,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_spending
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1334.99,,,success,按机构查询消费金额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_spending
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2654, ""output_tokens"": 83, ""total_tokens"": 2737}"
synonym-02,同义词与金额字段歧义,[],True,2026-07-30T02:58:17.999100Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",426e3ed1899b5b5a3226e9434eff96bd3e89eba74ea2990e995eb8993d80aaa0,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount_cny
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = '贷记卡'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",901.33,,,success,各网点贷记卡交易额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount_cny
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = '贷记卡'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 98, ""total_tokens"": 2753}"
synonym-03,同义词与金额字段歧义,[],True,2026-07-30T02:58:18.892354Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",212c61567d486eda53774663f1291c46aaaae1bc9f80ad6a676f27fb548dbce7,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_channel,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction
GROUP BY transaction_channel
ORDER BY transaction_channel","{""columns"": [""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""dimension_ids"": [""transaction_channel""], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""transaction_count""], ""result_hash"": ""e1bba37028e4455d638bd1727cd970510578c1f3db51677d215ebb68331ec27c"", ""semantic_filters"": [], ""sql"": ""SELECT t.transaction_channel, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_channel ORDER BY t.transaction_channel"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",883.54,,,success,按渠道统计流水笔数,"```sql
SELECT 
    transaction_channel,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction
GROUP BY transaction_channel
ORDER BY transaction_channel;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 37, ""total_tokens"": 2692}"
synonym-04,同义词与金额字段歧义,[],True,2026-07-30T02:58:19.791712Z,hard,"[""dwd_card_transaction.customer_id = dim_customer.customer_id""]","[""Missing required metric filter: transaction_status = POSTED""]",0d9f9abe4afc4b75f0d8439b686ecce3353c8505eac97f8d16037ba750cabaf0,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    d.customer_id,
    SUM(t.txn_amount_cny) / COUNT(DISTINCT t.transaction_id) AS avg_revenue_per_transaction
FROM dwd_card_transaction t
JOIN dim_customer d ON t.customer_id = d.customer_id
GROUP BY d.customer_id","{""columns"": [""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""average_transaction_amount""], ""result_hash"": ""faaa217e573df6437ba76645ca5511062193a4d73ce259fb20b40e805ef88e6d"", ""semantic_filters"": [], ""sql"": ""SELECT AVG(t.txn_amount_cny) AS average_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED'"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",894.33,,,success,查询客单价,"```sql
SELECT 
    d.customer_id,
    SUM(t.txn_amount_cny) / COUNT(DISTINCT t.transaction_id) AS avg_revenue_per_transaction
FROM dwd_card_transaction t
JOIN dim_customer d ON t.customer_id = d.customer_id
GROUP BY d.customer_id;
```","[""dim_customer.customer_id"", ""dwd_card_transaction.customer_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_customer"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 71, ""total_tokens"": 2723}"
synonym-05,同义词与金额字段歧义,[],True,2026-07-30T02:58:20.846220Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7998e3897768fd1768b1e9f2e416da277b5ce736ad14cbe6db539d02b5dc9189,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_spending
FROM
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE
    ct.card_type = 'credit'
GROUP BY
    b.branch_id,
    b.branch_name
ORDER BY
    total_credit_card_spending DESC","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1049.98,,,success,统计各机构信用卡消费金额,"```sql
SELECT
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_spending
FROM
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE
    ct.card_type = 'credit'
GROUP BY
    b.branch_id,
    b.branch_name
ORDER BY
    total_credit_card_spending DESC;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 100, ""total_tokens"": 2755}"
synonym-06,同义词与金额字段歧义,[],True,2026-07-30T02:58:21.790484Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id AND dwd_card_transaction.transaction_date >= CURRENT_DATE - INTERVAL '30 DAYS'""]","[""Missing required metric filter: transaction_status = POSTED""]",66f616f1d6b43b9447048b77c0b62930d27115224682792a24993c81b68c6f5e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_transaction_amount_cny
FROM 
    dim_branch b
LEFT JOIN 
    dwd_card_transaction ct ON b.branch_id = ct.branch_id
    AND ct.transaction_date >= CURRENT_DATE - INTERVAL '30 days'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount_cny DESC","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""4abebb23794496be8788087895f989dcc4e021a2c343a34fbf337a518c356846"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '30 days' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""days"": 30, ""kind"": ""relative_days""}}",933.9,,,success,近30天网点交易额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_transaction_amount_cny
FROM 
    dim_branch b
LEFT JOIN 
    dwd_card_transaction ct ON b.branch_id = ct.branch_id
    AND ct.transaction_date >= CURRENT_DATE - INTERVAL '30 days'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount_cny DESC;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 114, ""total_tokens"": 2769}"
synonym-07,同义词与金额字段歧义,[],True,2026-07-30T02:58:22.590827Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7126ea64c24f507aab21cb2d82d311820ec9dd979dc431e0e5e4db46667a9dd8,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    transaction_date,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction
WHERE card_type = '贷记卡'
GROUP BY transaction_date
ORDER BY transaction_date","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_count""], ""result_hash"": ""097ff8f13022cba2c0da78beff52cd2d421f3b3710a28f960cadcc1ceaf555c2"", ""semantic_filters"": [], ""sql"": ""SELECT t.transaction_date, COUNT(DISTINCT t.transaction_id) AS credit_card_transaction_count FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY t.transaction_date ORDER BY t.transaction_date"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",795.76,,,success,按交易日查询贷记卡流水笔数,"```sql
SELECT 
    transaction_date,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction
WHERE card_type = '贷记卡'
GROUP BY transaction_date
ORDER BY transaction_date;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 42, ""total_tokens"": 2699}"
synonym-08,同义词与金额字段歧义,[],True,2026-07-30T02:58:23.510456Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1dca02e79e520214d934737aad2873d4527a6ef896aedf7d86ff25913c62e56b,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_txn_amount_cny
FROM dim_branch b
LEFT JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""6cab8c111e82c9961fb7563ef0eb8721fcfbf2e114517039fc3c6fe84aaf98b8"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",913.61,,,success,各分行人民币交易金额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_txn_amount_cny
FROM dim_branch b
LEFT JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2654, ""output_tokens"": 87, ""total_tokens"": 2741}"
lifecycle-01,生命周期、汇总粒度干扰,[],True,2026-07-30T02:58:24.489117Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_count""], ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",973.05,,,success,在当前正式明细资产中按分行统计交易笔数（场景1）,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-02,生命周期、汇总粒度干扰,[],True,2026-07-30T02:58:25.785846Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_count""], ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1291.2,,,success,在当前正式明细资产中按分行统计交易笔数（场景2）,"```sql
SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
lifecycle-03,生命周期、汇总粒度干扰,[],True,2026-07-30T02:58:26.775767Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1bb052908936ab822efb0a28c1e7f2e55418edcd15cd304747a1498b55eec114,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_count""], ""result_hash"": ""1a323490441de260c062c3441207bb37b4797134e438c4a55bc0c07ebf71517a"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",985.79,,,success,在当前正式明细资产中按分行统计交易笔数（场景3）,"```sql
SELECT
    b.branch_id,
    b.branch_name,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction t
JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2664, ""output_tokens"": 69, ""total_tokens"": 2733}"
